id,composition,log_conductivity,li_count,mean_electronegativity,anion_electronegativity,cation_anion_en_diff,mean_ionic_radius,anion_ionic_radius,radius_std,anion_polarizability,mean_atomic_mass,n_elements,mean_atomic_number,anion_halide,anion_mixed,anion_other,anion_oxide,anion_sulfide,cell_volume,vol_per_atom,vol_per_li,ba_ratio,ca_ratio,density,spacegroup_num,n_sym_ops,avg_li_coord_num,avg_li_anion_dist,std_li_anion_dist,min_li_li_dist,csys_cubic,csys_hexagonal,csys_monoclinic,csys_orthorhombic,csys_tetragonal,csys_triclinic,csys_trigonal,csys_unknown
x2i,LiBiO2,-7.42021640338319,1.0,2.47,3.44,1.94,1.1475,1.26,0.147542366796795,1.2,61.98005,3,25.5,False,False,False,True,False,469.69368247200003,14.677927577250001,58.711710309000004,3.464093701996928,0.9598694316436251,7.0119091388716175,72.0,16.0,4.0,2.0689785169572463,0.3949316172981073,2.499499999999999,False,False,False,True,False,False,False,False
xz4,(Li0.5Ce0.5)(MoO4),-7.886056647693163,0.5,2.828333333333333,3.44,1.835,1.1425,1.26,0.1879999999999999,1.2,38.91101666666667,4,17.416666666666668,False,False,False,True,False,325.855457041246,13.577310710051917,81.4638642603115,1.0,2.1958332546323405,4.758914689825949,88.0,16.0,8.0,2.4969122547698905,0.021967771342296716,3.9311923693709003,False,False,False,False,True,False,False,False
hja,(Li0.5Ce0.25Pr0.25)(MoO4),-9.0,0.5,2.82875,3.44,1.83375,1.1416666666666666,1.26,0.1879999999999999,1.2,38.94400208333334,5,17.458333333333332,False,False,False,True,False,323.2178900528,13.467412085533333,80.8044725132,1.0,2.1908213474640426,4.801816158053345,88.0,16.0,8.0,2.497652830092896,0.04981297059800992,3.9186520776441713,False,False,False,False,True,False,False,False
3nb,(Li0.5Ce0.25Sm0.25)(MoO4),-9.744727494896694,0.5,2.830416666666667,3.44,1.82875,1.1403333333333334,1.26,0.1879999999999999,1.2,39.33785,5,17.583333333333332,False,False,False,True,False,317.668019610032,13.236167483751332,79.417004902508,1.0,2.1895482053819513,4.935117124538026,88.0,16.0,4.0,1.8150641179712863,7.631521572941402e-16,3.8956138129953275,False,False,False,False,True,False,False,False
qa9,Li3BN2,-9.795880017344077,3.0,1.8433333333333333,3.04,1.795,0.9583333333333334,1.32,0.308891386880387,1.5,9.941233333333336,3,4.666666666666667,False,False,True,False,False,113.39935556120001,9.449946296766667,18.899892593533334,1.0,1.1325939485302035,1.7468677413434617,136.0,16.0,3.3333333333333335,2.0800657498648656,0.08209428314596985,2.6296,False,False,False,False,True,False,False,False
hta,La0.565Li0.305TiO3,-3.0190880622231564,0.305,2.624312114989733,3.44,2.12427807486631,1.121494866529774,1.26,0.2230015414744929,1.2,36.23486561601642,4,16.24640657084189,False,False,False,True,False,116.24798880279,11.624798880279,,1.0,2.001446019572908,4.980897480131524,123.0,16.0,,,,,False,False,False,False,True,False,False,False
s3h,La0.5Li0.5TiO3,-3.0338582672609675,0.5,2.58,3.44,2.15,1.1122,1.26,0.2230015414744929,1.2,33.757687,4,15.2,False,False,False,True,False,115.94362399027199,11.5943623990272,,1.0,2.002248759305211,4.735351206267449,123.0,16.0,,,,,False,False,False,False,True,False,False,False
nua,Li(LaTiO4),-10.0,1.0,2.4828571428571427,3.44,2.2333333333333334,1.1224285714285716,1.26,0.1964279999991688,1.2,36.81586714285714,4,16.285714285714285,False,False,False,True,False,171.6349804,12.259641457142857,85.8174902,1.0,3.203183023872679,4.986621016658174,129.0,16.0,6.0,2.3925614970082054,0.44491486172425776,2.665792565073284,False,False,False,False,True,False,False,False
3rx,Li(NdTiO4),-10.0,1.0,2.488571428571429,3.44,2.22,1.1154285714285714,1.26,0.1954071625700385,1.2,37.57822857142857,4,16.714285714285715,False,False,False,True,False,166.96133946375002,11.92580996169643,83.48066973187501,1.0,3.17496329907914,5.2323587986125,129.0,16.0,6.0,2.286156387354005,0.3936110760470422,2.6491755557154,False,False,False,False,True,False,False,False
7e5,La0.65Li0.05(Mg0.5W0.5)O3,-6.7447274948966935,0.05,2.748723404255319,3.44,1.9111764705882357,1.1525106382978725,1.26,0.0,1.2,51.63963946808511,5,22.170212765957448,False,False,False,True,False,241.94314536700003,12.097157268350001,120.97157268350001,1.0,1.4283390565696727,6.663107598186223,129.0,16.0,12.0,2.7961272608773107,0.01912062675530352,3.912421820305167,False,False,False,False,True,False,False,False
sib,La0.63Li0.11(Mg0.5W0.5)O3,-5.167491087293763,0.11,2.733291139240506,3.44,1.925172413793104,1.1492320675105483,1.26,0.0,1.2,50.70562364978903,5,21.780590717299575,False,False,False,True,False,242.03060786799998,12.1015303934,121.01530393399999,1.0,1.4280809541019155,6.595887932948643,129.0,16.0,12.0,2.752736302306024,0.010559364771991379,3.9131289270863534,False,False,False,False,True,False,False,False
r99,La0.62 Li0.14(Mg0.5W0.5)O3,-4.920818753952375,0.14,2.725672268907563,3.44,1.931931818181818,1.1476134453781517,1.26,0.0,1.2,50.24450239495798,5,21.588235294117645,False,False,False,True,False,241.94314536700003,12.097157268350001,120.97157268350001,1.0,1.4283390565696727,6.565854722767673,129.0,16.0,12.0,2.7380660337570397,0.0203431030551595,3.912421820305167,False,False,False,False,True,False,False,False
lol,Li4PS4I,-3.9208187539523753,4.0,1.909,2.66,1.4380000000000002,1.304,2.06,0.4874258918030514,5.68,31.3902232,4,14.4,False,True,False,False,False,426.7247072831608,11.85346409119891,17.780196136798367,1.0,0.6990728351910032,2.4493318498693424,129.0,16.0,5.166666666666667,2.731567140875674,0.2945982374409874,1.3977031863863583,False,False,False,False,True,False,False,False
d7f,Li3BiO4,-9.387216143280265,3.0,2.34,3.44,2.2,1.11375,1.26,0.1679983258845158,1.2,36.725125,3,15.5,False,False,False,True,False,323.09375,10.0966796875,26.924479166666668,1.0,0.48228571428571426,6.03995637783479,136.0,16.0,6.0,2.1532733582184043,0.11141399622182531,2.9246258750186986,False,False,False,False,True,False,False,False
j8q,Li10GeP2S12,-1.91721462968355,10.0,1.886,2.58,1.3346153846153843,1.2572,1.7,0.4334006922006471,5.5,23.55110096,4,11.36,False,False,False,False,True,960.8289260789998,15.497240743209673,30.025903939968742,1.0,1.4495928432159653,2.0357646973474584,137.0,16.0,5.0,2.648983493014885,0.3470467321016579,1.6014208211100942,False,False,False,False,True,False,False,False
824,Li10.35Ge1.35P1.65S12,-1.8416375079047504,10.35,1.8710059171597635,2.58,1.3462921348314607,1.2562721893491122,1.7,0.4192352081138012,5.5,23.89704368047337,4,11.4792899408284,False,False,False,False,True,959.5601292492998,15.476776278214514,29.98625403904062,1.0,1.4506714105359808,2.097145437942792,137.0,16.0,5.5,2.721976582460724,0.3231999971591383,1.313193660419412,False,False,False,False,True,False,False,False
02p,Li10SiP2S12,-2.638272163982407,10.0,1.8816,2.58,1.343076923076923,1.244,1.7,0.4497110183217662,5.5,21.76892096,4,10.64,False,False,False,False,True,981.4038045795367,19.62807609159073,49.070190228976834,1.031784465590971,1.5095380170987376,1.841654962698989,1.0,1.0,6.05,2.766212777553802,0.38109517149148014,2.774810962715796,False,False,False,False,False,True,False,False
9lx,Li10SnP2S12,-2.154901959985743,10.0,1.884,2.58,1.3384615384615386,1.2556,1.7,0.4348984249224179,5.5,25.39390096,4,12.08,False,False,False,False,True,965.4711989888609,13.79244569984087,24.136779974721524,1.0,1.4632826768668803,2.1837815928909747,137.0,16.0,5.4,2.648273353953343,0.29412662191315697,0.9165130148239753,False,False,False,False,True,False,False,False
mtn,Li10GeP2S12,-1.609064892896621,10.0,1.886,2.58,1.3346153846153843,1.2572,1.7,0.4334006922006471,5.5,23.55110096,4,11.36,False,False,False,False,True,956.7451681690399,14.49613891165212,26.576254671362218,1.0,1.4473075496974588,2.043779501651463,137.0,16.0,6.0,2.780183034035225,0.39435499186856204,0.4181380800000003,False,False,False,False,True,False,False,False
9rc,Li10(Ge0.776Sn0.224)P2S12,-1.85078088734462,10.0,1.885552,2.58,1.335476923076923,1.2568416,1.7,0.434920171474669,5.5,23.96388816,5,11.52128,False,False,False,False,True,961.6811359256885,14.570926301904372,26.71336488682468,1.0,1.4510832600225494,2.0689275814173973,137.0,16.0,7.333333333333333,2.8618905147630995,0.4037865099969881,0.41849232000000036,False,False,False,False,True,False,False,False
13q,Li10SnP2S12,-2.4001169279263124,10.0,1.884,2.58,1.3384615384615386,1.2556,1.7,0.4348984249224179,5.5,25.39390096,4,12.08,False,False,False,False,True,973.7972136117095,14.754503236541053,27.049922600325264,1.0,1.4601715721341215,2.165110151628495,137.0,16.0,6.888888888888889,2.8343960450749845,0.38968781265110347,0.41936880000000065,False,False,False,False,True,False,False,False
ik8,Li10(Ge0.416Sn0.584)P2S12,-2.1290111862394245,10.0,1.884832,2.58,1.3368615384615388,1.2562656,1.7,0.434920171474669,5.5,24.62729616,5,11.78048,False,False,False,False,True,968.1818076731228,14.669421328380649,26.893939102031187,1.0,1.4556616893992682,2.111927073584835,137.0,16.0,6.888888888888889,2.828167495285481,0.3860108606842974,0.4189929600000005,False,False,False,False,True,False,False,False
nip,Li9.81Sn0.81P2.19S12,-2.2596373105057563,9.81,1.892684401451028,2.58,1.3311709601873538,1.256408706166868,1.7,0.4370999115799654,5.5,24.86331514631197,4,11.881499395405076,False,False,False,False,True,970.8660296298956,15.659129510159607,30.339563425934237,1.0,1.45538154467339,2.11006490194187,137.0,16.0,5.75,2.715627261463704,0.3155756040306516,1.8083021293857098,False,False,False,False,True,False,False,False
1hh,Li10GeP2S12,-1.9208187539523751,10.0,1.886,2.58,1.3346153846153843,1.2572,1.7,0.4334006922006471,5.5,23.55110096,4,11.36,False,False,False,False,True,988.9962252205587,19.779924504411174,49.44981126102793,1.0337126393386877,1.5104814777173934,1.9771320791157636,1.0,1.0,5.55,2.7375329781393667,0.3716850897378173,2.7921813148945307,False,False,False,False,False,True,False,False
8ub,Li10.5(Sn0.2Si0.8)1.5P1.5S12,-2.0560111249262283,10.5,1.8589411764705883,2.58,1.362,1.2398823529411764,1.7,0.4376420404343663,5.5,22.487715411764704,5,10.894117647058824,False,False,False,False,True,953.2038038415627,15.374254900670367,29.787618870048835,1.0,1.4515119580673812,1.9959887850587439,137.0,16.0,5.75,2.69870999514949,0.30695013914191577,1.5977228476388121,False,False,False,False,True,False,False,False
7tu,Li10.2(Sn0.2Si0.8)1.2P1.8S12,-2.106793246940152,10.2,1.8727142857142856,2.58,1.3502727272727273,1.2437142857142858,1.7,0.4190113487687122,5.5,22.491406809523813,5,10.914285714285713,False,False,False,False,True,938.2677497878024,15.13335080302907,29.320867180868824,1.0,1.448831620959045,2.0088745815811455,137.0,16.0,5.75,2.6654892777018055,0.312203039317118,1.950761559559315,False,False,False,False,True,False,False,False
ui6,Li10.35(Sn0.27Si1.08)P1.65S12,-1.958607314841775,10.35,1.8657869822485205,2.58,1.3562022471910111,1.2417869822485206,1.7,0.4376420404343663,5.5,22.48955018934911,5,10.90414201183432,False,False,False,False,True,946.996955381209,15.274144441632403,29.59365485566278,1.0,1.4489607315785957,1.9987190326876094,137.0,16.0,5.75,2.7157761597662393,0.3605975108675601,1.7079689489780396,False,False,False,False,True,False,False,False
nkr,Li10GeP2S12,-2.844663962534938,10.0,1.886,2.58,1.3346153846153843,1.2572,1.7,0.4334006922006471,5.5,23.55110096,4,11.36,False,False,False,False,True,988.9962252205587,19.779924504411174,49.44981126102793,1.0337126393386877,1.5104814777173934,1.9771320791157636,1.0,1.0,5.55,2.7375329781393667,0.3716850897378173,2.7921813148945307,False,False,False,False,False,True,False,False
k4x,Li10.35Si1.35P1.65S12,-2.1870866433571443,10.35,1.8651479289940824,2.58,1.3574157303370789,1.238698224852071,1.7,0.4376420404343663,5.5,21.524318828402365,4,10.520710059171597,False,False,False,False,True,946.8302583097195,15.271455779189024,29.588445572178735,1.0,1.4458897839092109,1.913975803449412,137.0,16.0,6.75,2.8223693721230156,0.4141232074032968,1.5541142321745458,False,False,False,False,True,False,False,False
ia5,LiLaNb2O7,-8.0,1.0,2.669090909090909,3.44,2.12,1.132,1.26,0.1949172318516945,1.2,40.33227545454545,4,18.0,False,False,False,True,False,306.471470239988,12.769644593332833,76.617867559997,1.0,5.247615856487448,4.807667805822077,139.0,32.0,4.0,2.128356911641092,6.661338147750939e-16,2.743432889647567,False,False,False,False,True,False,False,False
sg0,LiScO2,-10.0,1.0,2.305,3.44,2.27,1.07625,1.26,0.1838265146816421,1.2,20.973928,3,10.0,False,False,False,True,False,163.48871181841,10.218044488650625,40.8721779546025,1.0,2.239955971381398,3.4084826026544763,141.0,32.0,14.0,2.6871679707596945,0.43388167880717426,3.137353863528944,False,False,False,False,True,False,False,False
97b,Li0.9Sc0.9Zr0.1O2,-10.0,0.9,2.338205128205128,3.44,2.261578947368421,1.080128205128205,1.26,0.0,1.2,22.520107897435896,4,10.666666666666666,False,False,False,True,False,164.597043945376,10.287315246586,41.149260986344,1.0,2.253037986795522,3.5442319158136515,141.0,32.0,14.0,2.7300510360850327,0.4164516344149667,3.1485413547387293,False,False,False,False,True,False,False,False
wyu,Li7La3Zr2O12,-5.787812395596042,7.0,2.254166666666667,3.44,2.3716666666666666,1.1106666666666667,1.26,0.1726293395946612,1.2,34.989342083333334,4,15.333333333333334,False,False,False,True,False,2183.828591692315,11.374107248397474,38.996939137362766,1.0,0.9652343482202027,5.108196033000103,142.0,32.0,4.571428571428571,2.1127040102858685,0.20821532349948046,2.564958350502587,False,False,False,False,True,False,False,False
019,LiTi2(PO4)3,-3.7931741239681513,1.0,2.883888888888889,3.44,1.6683333333333332,1.0694444444444444,1.26,0.2782529269532033,1.2,21.532727,4,10.444444444444445,False,False,False,True,False,1307.8999966868928,9.0826388658812,31.140476111592687,1.0,2.4494665852053763,2.952550599986297,167.0,36.0,6.0,2.291662750366679,0.12298168017202213,0.21562768027636237,False,False,False,False,False,False,True,False
yqu,Li1.2Ti1.8Al0.2(PO4)3,-2.3169529617611504,1.2,2.863736263736264,3.44,1.6916129032258065,1.066813186813187,1.26,0.2746321856051147,1.2,21.142867786813188,5,10.263736263736265,False,False,False,True,False,1300.2336395133373,9.029400274398176,30.9579437979366,1.0,2.4428500858601305,2.951688115335616,167.0,36.0,4.285714285714286,2.1861351915696154,0.2677626654796734,1.2905285229513925,False,False,False,False,False,False,True,False
95j,Li3AlH6,-6.853871964321762,3.0,1.775,2.2,1.0625000000000002,0.9375,1.0,0.0982662200351677,1.0,5.38521786,3,2.8,False,False,True,False,False,536.6870523690761,8.944784206151269,29.81594735383756,1.0,1.1786395280981568,0.9997295010231937,148.0,18.0,,,,2.9588242206014788,False,False,False,False,False,False,True,False
0iv,Li4P2S6,-6.623423042943488,4.0,1.981666666666667,2.58,1.1966666666666663,1.2466666666666666,1.7,0.4657133119086128,5.5,23.50846033333333,3,11.5,False,False,False,False,True,211.07229897821225,17.589358248184354,52.76807474455306,1.0,1.0857932668575376,2.21933718574898,162.0,12.0,6.0,2.6205984566106415,0.03651195706235091,3.2993999999999994,False,False,False,False,False,False,True,False
2ro,Li4P2S6,-9.795880017344077,4.0,1.981666666666667,2.58,1.1966666666666663,1.2466666666666666,1.7,0.4657133119086128,5.5,23.50846033333333,3,11.5,False,False,False,False,True,423.35575321924426,17.639823050801844,52.91946915240553,1.0448114129721449,1.7304259341010921,2.212988005675125,62.0,8.0,6.0,2.622359566490197,0.01989613764316759,3.22083474074864,False,False,False,True,False,False,False,False
deu,Li4.4Al0.4Ge0.6S4,-4.366531544420414,4.4,1.753404255319149,2.58,1.438888888888889,1.228936170212766,1.7,0.3999999999999999,5.5,22.678405897872334,4,10.808510638297872,False,False,False,False,True,336.72263013135677,12.025808218977028,18.706812785075375,0.9999999999999999,0.7744633735121669,2.096674089367665,164.0,12.0,5.0,2.6411130197570922,0.29982143908327663,0.4740192067433943,False,False,False,False,False,False,True,False
usu,Li4.4Al0.4Sn0.6S4,-5.366531544420414,4.4,1.750212765957447,2.58,1.4444444444444444,1.2263829787234042,1.7,0.3999999999999999,5.5,25.61904419574468,4,11.95744680851064,False,False,False,False,True,349.8182653135932,12.493509475485471,19.4343480729774,1.0,0.7839016401212909,2.2871457354044162,164.0,12.0,5.666666666666667,2.7026254005824204,0.2910848064480827,0.5909565501672236,False,False,False,False,False,False,True,False
ur9,LiZr2(PO4)3,-9.0,1.0,2.8605555555555555,3.44,1.738333333333333,1.0822222222222222,1.26,0.2654044200325976,1.2,26.350171444444445,4,12.444444444444445,False,False,False,True,False,1507.5005148982427,13.958338100909655,251.2500858163738,1.0,2.5138465016389735,3.134720540505365,167.0,36.0,12.0,3.081978535027125,0.6058542533252818,,False,False,False,False,False,False,True,False
0o6,Li1.2Ti1.8Sc0.2(PO4)3,-4.000869458712629,1.2,2.860989010989011,3.44,1.6996774193548383,1.0691208791208793,1.26,0.2746321856051147,1.2,21.34038837362637,5,10.351648351648352,False,False,False,True,False,1317.5523168382867,9.149668866932547,31.370293258054446,1.0,2.453852468629061,2.9335407978743047,167.0,36.0,7.142857142857143,2.4490057069340634,0.32751570237068817,0.2425788244725267,False,False,False,False,False,False,True,False
4ba,LiGe2(PO4)3,-6.47755576649368,1.0,2.936111111111112,3.44,1.5116666666666665,1.0833333333333333,1.26,0.2644911256650316,1.2,24.285282555555558,4,11.555555555555555,False,False,False,True,False,1213.904382271644,11.239855391404111,202.317397045274,1.0,2.473716012084592,3.5878273410974577,167.0,36.0,6.0,2.1639601016280787,1.5718360377426024e-15,,False,False,False,False,False,False,True,False
qea,LiTi2(PO4)3,-5.698970004336019,1.0,2.883888888888889,3.44,1.6683333333333332,1.0694444444444444,1.26,0.2782529269532033,1.2,21.532727,4,10.444444444444445,False,False,False,True,False,902.9110616506963,12.540431411815227,225.72776541267407,0.9893145010459339,1.6928338849246356,2.8512523428978964,14.0,4.0,5.0,2.179282064209807,0.35210999612247146,,False,False,True,False,False,False,False,False
ldx,LiGe2(PO4)3,-8.316052869248487,1.0,2.936111111111112,3.44,1.5116666666666665,1.0833333333333333,1.26,0.2644911256650316,1.2,24.285282555555558,4,11.555555555555555,False,False,False,True,False,1212.3265291532061,11.225245640307465,202.05442152553437,1.0,2.4744546640566147,3.5924969283929866,167.0,36.0,12.0,2.9038515002504863,0.5653894567830983,,False,False,False,False,False,False,True,False
0fh,Li1.2Al0.2Ge1.8(PO4)3,-4.316052869248487,1.2,2.9102197802197804,3.44,1.5551612903225809,1.0791758241758242,1.26,0.266900704680916,1.2,23.592944709890112,5,11.252747252747254,False,False,False,True,False,1215.7153055674376,8.442467399773872,28.94560251351042,1.0,2.489209503867149,3.505581632681132,167.0,36.0,4.285714285714286,2.138421033296339,0.2609241041236483,1.1661740449134952,False,False,False,False,False,False,True,False
gw2,Li1.4Al0.4Ge1.6(PO4)3,-3.72584215073632,1.4,2.884891304347826,3.44,1.5959375,1.075108695652174,1.26,0.266900704680916,1.2,22.915657686956525,5,10.956521739130435,False,False,False,True,False,1217.789993605666,8.456874955594904,28.994999847753952,1.0,2.499124841775027,3.450827804205399,167.0,36.0,6.0,2.448384125570198,0.484679658601245,1.8802143526413864,False,False,False,False,False,False,True,False
1xf,Li1.5Al0.5Ge1.5(PO4)3,-3.473660722610156,1.5,2.8724324324324324,3.44,1.6153846153846154,1.073108108108108,1.26,0.266900704680916,1.2,22.58250569189189,5,10.81081081081081,False,False,False,True,False,1219.2687509329212,8.467144103700841,29.030208355545742,1.0,2.5013141034181223,3.4204070261012567,167.0,36.0,7.714285714285714,2.584196098163244,0.43638134772807924,2.0724706670378574,False,False,False,False,False,False,True,False
tjh,Li1.7Al0.7Ge1.3(PO4)3,-3.5783960731301687,1.7,2.847914438502674,3.44,1.6525373134328356,1.0691711229946526,1.26,0.266900704680916,1.2,21.92689107058824,5,10.524064171122996,False,False,False,True,False,1220.4910252277994,8.475632119637496,29.059310124471413,1.0,2.507564401930573,3.4184247032872572,167.0,36.0,5.142857142857143,2.1524787662557654,0.31849188745195195,2.0630076075136903,False,False,False,False,False,False,True,False
8fn,Li1.8Al0.8Ge1.2(PO4)3,-3.863279432843593,1.8,2.835851063829787,3.44,1.6702941176470587,1.0672340425531914,1.26,0.266900704680916,1.2,21.60431472765957,5,10.382978723404255,False,False,False,True,False,1220.5150658397354,8.475799068331495,29.0598825199937,1.0,2.509830255368459,3.428924445912196,167.0,36.0,6.0,2.478140788049992,0.49653688464821366,1.902713088461586,False,False,False,False,False,False,True,False
my9,Li1.2Al0.2Ti1.8(PO4)3,-3.2254830342714502,1.2,2.863736263736264,3.44,1.6916129032258065,1.066813186813187,1.26,0.2746321856051147,1.2,21.142867786813188,5,10.263736263736265,False,False,False,True,False,1305.1079462311986,9.063249626605547,31.073998719790445,1.0,2.4482049232360756,2.9379357992770885,,,9.428571428571429,2.7026649228159276,0.4593423759561392,0.035976177696326855,False,False,False,False,False,False,False,True
9s4,Li1.3Al0.3Ti1.7(PO4)3,-3.141462802430361,1.3,2.8538251366120218,3.44,1.7026984126984126,1.0655191256830605,1.26,0.2746321856051147,1.2,20.951133747540982,5,10.17486338797814,False,False,False,True,False,1303.1039098279964,9.049332707138865,31.026283567333248,1.0,2.4482340473829747,2.9314326431072057,167.0,36.0,11.142857142857142,2.687119449179092,0.47011235510121546,0.41882730419533654,False,False,False,False,False,False,True,False
iqt,Li1.4Al0.4Ti1.6(PO4)3,-3.4111682744057927,1.4,2.8440217391304348,3.44,1.7134375,1.064239130434783,1.26,0.2746321856051147,1.2,20.76148377391305,5,10.08695652173913,False,False,False,True,False,1300.2038225360136,9.02919321205565,30.957233869905085,1.0,2.4485435887536284,2.927286831485491,167.0,36.0,6.0,2.2203434405729117,0.13338154587562798,0.19191055241697574,False,False,False,False,False,False,True,False
xa0,Li1.5Al0.5Ti1.5(PO4)3,-3.605548319173784,1.5,2.8343243243243244,3.44,1.7238461538461536,1.0629729729729729,1.26,0.2746321856051147,1.2,20.57388407027027,5,10.0,False,False,False,True,False,1299.1601883611834,10.310795145723677,54.131674515049305,1.0,2.447831374520402,2.918948641241346,158.0,6.0,7.25,2.437939312715171,0.37549840216466573,3.0471461731865483,False,False,False,False,False,False,True,False
pg8,Li1.5Fe0.5Ti1.5(PO4)3,-3.7594507517174,1.5,2.8402702702702705,3.44,1.7069230769230768,1.0695945945945946,1.26,0.2746321856051147,1.2,21.35397762162162,5,10.35135135135135,False,False,False,True,False,1320.1657730165539,7.334254294536411,16.925202218160948,1.0,2.4431375210793567,2.9814147188909588,167.0,36.0,5.538461538461538,2.236075847935287,0.27915074141867224,1.1197837396784045,False,False,False,False,False,False,True,False
h7r,Li(Ti1.4Sn0.6)(PO4)3,-4.642065152999546,1.0,2.8978888888888887,3.44,1.6263333333333334,1.072277777777778,1.26,0.2746321856051147,1.2,23.89416033333333,5,11.377777777777778,False,False,False,True,False,1332.19505510101,12.335139399083426,222.03250918350167,1.0,2.461931665321496,3.216598164710386,167.0,36.0,8.0,2.4321667637244775,0.18882658160391003,,False,False,False,False,False,False,True,False
9ky,Li(Ti0.6Sn1.4)(PO4)3,-5.025949097207123,1.0,2.916555555555556,3.44,1.5703333333333334,1.0760555555555555,1.26,0.2690493323771593,1.2,27.04273811111111,5,12.622222222222222,False,False,False,True,False,1362.9069279692044,12.619508592307447,227.15115466153406,1.0,2.475698684623705,3.5584209032866116,167.0,36.0,8.0,2.456061386437095,0.31769900787106287,,False,False,False,False,False,False,True,False
4ea,Li(Ti0.4Sn1.6)(PO4)3,-5.501689446210399,1.0,2.921222222222222,3.44,1.5563333333333331,1.0770000000000002,1.26,0.2690493323771593,1.2,27.82988255555556,5,12.933333333333334,False,False,False,True,False,1371.8200350441587,12.702037361519988,228.63667250735978,1.0,2.4799294016558098,3.6382043251544283,167.0,36.0,14.0,2.983528269344364,0.5536459554882494,,False,False,False,False,False,False,True,False
z7n,Li0.86Hf2.035(PO4)3,-7.036212172654444,0.86,2.868862810841017,3.44,1.7337574215436808,1.0820759988823696,1.26,0.2703208397467426,1.2,36.552696060352055,4,16.211232187761947,False,False,False,True,False,1487.5316408336237,10.330080839122386,41.320323356489546,1.0,2.494393359454624,4.377999472543297,167.0,36.0,3.0,2.0403089918268043,0.32709634992810244,1.3544845324642714,False,False,False,False,False,False,True,False
lap,Li1.3Al0.3Ti1.7(PO4)3,-2.9469215565165805,1.3,2.8538251366120218,3.44,1.7026984126984126,1.0655191256830605,1.26,0.2746321856051147,1.2,20.951133747540982,5,10.17486338797814,False,False,False,True,False,1304.3238390327474,9.057804437727413,31.0553295007797,1.0,2.4521869253872515,2.9286908851280375,167.0,36.0,8.571428571428571,2.593206061884807,0.414028287495107,0.4591303849078236,False,False,False,False,False,False,True,False
yp3,LiTi2(PO4)3,-4.221848749616356,1.0,2.883888888888889,3.44,1.6683333333333332,1.0694444444444444,1.26,0.2782529269532033,1.2,21.532727,4,10.444444444444445,False,False,False,True,False,902.9110616506963,12.540431411815227,225.72776541267407,0.9893145010459339,1.6928338849246356,2.8512523428978964,14.0,4.0,5.0,2.179282064209807,0.35210999612247146,,False,False,True,False,False,False,False,False
mg4,Li1.3Al0.3Ti1.7(PO4)3,-2.207608310501746,1.3,2.8538251366120218,3.44,1.7026984126984126,1.0655191256830605,1.26,0.2746321856051147,1.2,20.951133747540982,5,10.17486338797814,False,False,False,True,False,1302.8863789044833,12.063762767634104,217.14772981741388,1.0,2.456665096561469,2.9159986297544,167.0,36.0,6.0,2.136782460671646,1.0388481813759843e-15,,False,False,False,False,False,False,True,False
3uq,Li1.3Al0.3Ge1.7(PO4)3,-4.084072788302884,1.3,2.897486338797814,3.44,1.575873015873016,1.0771311475409835,1.26,0.266900704680916,1.2,23.252450687431693,5,11.10382513661202,False,False,False,True,False,1215.653248747901,8.442036449638202,28.94412497018812,1.0,2.4890914790683487,3.5069160923254348,167.0,36.0,7.714285714285714,2.4687012320641766,0.3715377756751421,0.7977804477478811,False,False,False,False,False,False,True,False
1dm,Li1.6Al0.6Ge1.4(PO4)3,-3.5466816599529625,1.6,2.86010752688172,3.44,1.6342424242424245,1.0711290322580644,1.26,0.266900704680916,1.2,22.252935976344084,5,10.666666666666666,False,False,False,True,False,1219.9101773477332,8.471598453803702,29.04548041304127,1.0,2.506252574946078,3.418268452028526,167.0,36.0,5.142857142857143,2.47183596021279,0.5368554030716898,2.0106395001831605,False,False,False,False,False,False,True,False
vg0,Li1.5Al0.5Ge1.5(PO4)3,-3.721246399047171,1.5,2.8724324324324324,3.44,1.6153846153846154,1.073108108108108,1.26,0.266900704680916,1.2,22.58250569189189,5,10.81081081081081,False,False,False,True,False,1216.3950507648249,11.26291713671134,202.73250846080415,1.0,2.4787915407854983,3.393491573853716,167.0,36.0,6.0,2.0506124936824963,1.86217643163424e-15,,False,False,False,False,False,False,True,False
z9y,Li1.2Al0.2Ti1.8(PO4)3,-2.4710832997223453,1.2,2.863736263736264,3.44,1.6916129032258065,1.066813186813187,1.26,0.2746321856051147,1.2,21.142867786813188,5,10.263736263736265,False,False,False,True,False,1303.454353030247,9.051766340487825,31.034627453101116,1.0,2.4476226763001434,2.941292644829034,167.0,36.0,6.0,2.2423899640298104,0.16222681605282122,0.6803514529394603,False,False,False,False,False,False,True,False
ym6,Li1.3Al0.3Ti1.7(PO4)3,-2.91721462968355,1.3,2.8538251366120218,3.44,1.7026984126984126,1.0655191256830605,1.26,0.2746321856051147,1.2,20.951133747540982,5,10.17486338797814,False,False,False,True,False,1305.450956019365,9.065631639023369,31.082165619508693,1.0,2.449047008300838,2.9260892100073796,167.0,36.0,11.142857142857142,2.7649953961154834,0.42753448813152006,0.7763510849320439,False,False,False,False,False,False,True,False
